% Model:              20240422_3B_ideal_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jan 14 2026, 18:43
% Table:              Table 2 - 
% freq                                            neff                                              mode_overlap                                      A_eff                                             overlap
2.600699573150000E14                              1.432047268516711E0-5.123452780436590E-6i         1.000000000000000E0                               7.887735306122483E-12                             8.970766676482791E-1+3.005712617354400E-2i
2.600699573150000E14                              1.432713638000768E0-5.013499693503572E-3i         0.000000000000000E0                               2.237025215785638E-10                             4.439545363428555E-5-6.491431188124244E-5i
2.623184007500000E14                              1.428499538440322E0-3.782714450493594E-4i         0.000000000000000E0                               9.935893524640832E-11                             -1.522768771246329E-1-2.046334001430809E-1i
2.623184007500000E14                              1.428782484692056E0-2.755602711590216E-4i         0.000000000000000E0                               1.105461233198471E-10                             3.028993375094839E-4+7.477613317842530E-4i
2.623184007500000E14                              1.428786626488237E0-2.977950337707276E-4i         0.000000000000000E0                               1.135291163084585E-10                             -9.150428804862616E-4-7.550451769629540E-4i
2.623184007500000E14                              1.432336866230341E0-4.638427048466618E-6i         1.000000000000000E0                               7.692049694861346E-12                             9.008956062575080E-1+2.820343108041375E-2i
2.623184007500000E14                              1.433094088126450E0-4.942101270300201E-3i         0.000000000000000E0                               2.276286452878706E-10                             -2.048193607661970E-5-5.397241519348437E-5i
2.645668441850000E14                              1.428806304438024E0-3.656946476210571E-4i         0.000000000000000E0                               9.929777961107672E-11                             -1.519656230883759E-1-1.993497128836084E-1i
2.645668441850000E14                              1.429071954009326E0-2.696115973950477E-4i         0.000000000000000E0                               1.101340785512126E-10                             -3.710445882692610E-4-5.663632749632968E-4i
2.645668441850000E14                              1.429073422240247E0-2.888938541665576E-4i         0.000000000000000E0                               1.126142700153192E-10                             2.199240135414668E-5-1.505269208419483E-3i
2.645668441850000E14                              1.432623099207686E0-4.215774676704528E-6i         1.000000000000000E0                               7.506413854471649E-12                             9.045160676201713E-1+2.772383352724527E-2i
2.645668441850000E14                              1.433494518689554E0-4.877666927319408E-3i         0.000000000000000E0                               2.251321874582486E-10                             1.297529972962354E-4-2.129571735480212E-5i
2.668152876200000E14                              1.429110344255163E0-3.547410426904251E-4i         0.000000000000000E0                               9.940005869136052E-11                             -1.576887862707930E-1-1.889455240704955E-1i
2.668152876200000E14                              1.429358678228242E0-2.631398101704932E-4i         0.000000000000000E0                               1.095344770539246E-10                             6.688713496470230E-5+8.067420111036150E-4i
2.668152876200000E14                              1.429358568837043E0-2.831069151264141E-4i         0.000000000000000E0                               1.120466036758032E-10                             4.174704836009489E-4-1.190843063803568E-3i
2.668152876200000E14                              1.432906073138156E0-3.823972042870787E-6i         1.000000000000000E0                               7.329779088217275E-12                             9.079534835708363E-1+2.690977390477833E-2i
2.668152876200000E14                              1.433868872721178E0-4.785981234042489E-3i         0.000000000000000E0                               2.236518471909996E-10                             5.734692833851102E-5-3.533944811990905E-5i
2.690637310550000E14                              1.429408398680182E0-3.437979786862972E-4i         0.000000000000000E0                               9.934761254181423E-11                             -1.483673979332622E-1-1.908817126673070E-1i
2.690637310550000E14                              1.429642683350616E0-2.576380167148283E-4i         0.000000000000000E0                               1.091741261948389E-10                             -4.268506447750603E-4+7.714101570366853E-5i
2.690637310550000E14                              1.429641697976139E0-2.750084130413263E-4i         0.000000000000000E0                               1.113289300241496E-10                             7.987528079474410E-4-6.439216483984120E-4i
2.690637310550000E14                              1.433185792126029E0-3.481568403533690E-6i         1.000000000000000E0                               7.162140983821916E-12                             9.114562690381061E-1+2.633260649024482E-2i
2.690637310550000E14                              1.434193715009877E0-4.717806737914994E-3i         0.000000000000000E0                               2.261330328916143E-10                             9.259795727292997E-5-9.640527793680137E-6i
2.713121744900000E14                              1.429712797213959E0-3.350626557471204E-4i         0.000000000000000E0                               9.995767316860847E-11                             -1.341508150865927E-1-1.953775238740464E-1i
2.713121744900000E14                              1.429913612407264E0-2.696899629274807E-4i         0.000000000000000E0                               1.094570416171657E-10                             2.142023277486015E-4-2.180882867829087E-4i
2.713121744900000E14                              1.429917060465513E0-2.476133982493489E-4i         0.000000000000000E0                               1.069594633189028E-10                             -1.374778972685466E-4-3.148569182729954E-4i
2.713121744900000E14                              1.433462337391609E0-3.108258673271821E-6i         1.000000000000000E0                               7.001879792018465E-12                             9.148043286240404E-1+2.424787443330130E-2i
2.713121744900000E14                              1.434579701472346E0-4.653472911062049E-3i         0.000000000000000E0                               2.303945690405439E-10                             4.769943825118325E-5+1.595273373838237E-5i
2.735606179250000E14                              1.429996880245407E0-3.226096287760753E-4i         0.000000000000000E0                               9.933083067230807E-11                             -1.534725629419850E-1-1.753636169923646E-1i
2.735606179250000E14                              1.430195647185333E0-2.624079336317162E-4i         0.000000000000000E0                               1.101164011535061E-10                             -1.020068641356030E-3-1.454499305554156E-4i
2.735606179250000E14                              1.430199534639506E0-2.464857413680278E-4i         0.000000000000000E0                               1.083036185937697E-10                             4.735375780951597E-4+6.408606888281410E-4i
2.735606179250000E14                              1.433735729039975E0-2.865003185498525E-6i         1.000000000000000E0                               6.850260338833883E-12                             9.179410174713120E-1+2.452109061131933E-2i
2.735606179250000E14                              1.434910147347743E0-4.547424435572493E-3i         0.000000000000000E0                               2.249151147591612E-10                             8.751569085695978E-5+1.595234401176870E-6i
2.758090613600000E14                              1.430291949964826E0-3.154358760734538E-4i         0.000000000000000E0                               9.992458198422524E-11                             -1.394465720519411E-1-1.808154938575998E-1i
2.758090613600000E14                              1.430463815396199E0-2.562004861859618E-4i         0.000000000000000E0                               1.086358603748569E-10                             -4.665359674864051E-4-7.462493660278973E-4i
2.758090613600000E14                              1.430468508840841E0-2.361653796149410E-4i         0.000000000000000E0                               1.064270370526732E-10                             3.192068631404105E-4+1.749588993042073E-4i
2.758090613600000E14                              1.434006070134518E0-2.566695845797897E-6i         1.000000000000000E0                               6.705151415666804E-12                             9.210196328087676E-1+2.344754961336278E-2i
2.758090613600000E14                              1.435240958814354E0-4.510491267055734E-3i         0.000000000000000E0                               2.328506895369617E-10                             2.274703737062956E-5+1.661598062566779E-5i
2.780575047950000E14                              1.430575919622995E0-3.057561695598718E-4i         0.000000000000000E0                               9.983815606516810E-11                             -1.439750386549867E-1-1.717546612119889E-1i
2.780575047950000E14                              1.430733481462649E0-2.490059096285603E-4i         0.000000000000000E0                               1.080964276251736E-10                             5.044257627384708E-4-7.138819812083639E-4i
2.780575047950000E14                              1.430740189467907E0-2.301296039524666E-4i         0.000000000000000E0                               1.061119692533364E-10                             2.233139915944423E-4-5.076832876222264E-5i
2.780575047950000E14                              1.434273379104506E0-2.332701868551435E-6i         1.000000000000000E0                               6.567213999209349E-12                             9.239778469135922E-1+2.195762738398257E-2i
2.780575047950000E14                              1.435573895619110E0-4.463877359785926E-3i         0.000000000000000E0                               2.350194259828606E-10                             4.359463225270956E-6+2.267472222428344E-6i
2.803059482300000E14                              1.430857068375194E0-2.975432633235909E-4i         0.000000000000000E0                               9.990482932943384E-11                             -1.423047145886980E-1-1.675303059562158E-1i
2.803059482300000E14                              1.430999929333351E0-2.418008512455017E-4i         0.000000000000000E0                               1.067264423959157E-10                             1.372444333642829E-3-2.796138124699746E-4i
2.803059482300000E14                              1.431009162968302E0-2.247923284742762E-4i         0.000000000000000E0                               1.051959530140717E-10                             5.295026169954629E-4+5.967503805673457E-4i
2.803059482300000E14                              1.434537740291043E0-2.117887147868745E-6i         1.000000000000000E0                               6.435670713634275E-12                             9.268011459773136E-1+2.118073093278940E-2i
2.803059482300000E14                              1.435919690202318E0-4.362364921748857E-3i         0.000000000000000E0                               2.296255802448219E-10                             4.095233543143531E-6+1.241212210929974E-5i
2.825543916650000E14                              1.431134546081516E0-2.882748935889834E-4i         0.000000000000000E0                               9.974960347141969E-11                             -1.441304280970449E-1-1.604290149062620E-1i
2.825543916650000E14                              1.431264893937885E0-2.350776112624119E-4i         0.000000000000000E0                               1.066096565195587E-10                             -8.150181728311122E-4-1.427759338695836E-3i
2.825543916650000E14                              1.431274618739098E0-2.195582650711972E-4i         0.000000000000000E0                               1.052539590730540E-10                             -6.868026221616200E-4-2.319823392711568E-4i
2.825543916650000E14                              1.434799152535940E0-1.925940369488075E-6i         1.000000000000000E0                               6.310170885186961E-12                             9.294080252725175E-1+2.031437608864812E-2i
2.825543916650000E14                              1.436219814195122E0-4.304643715295709E-3i         0.000000000000000E0                               2.320694277581449E-10                             2.453108884343988E-6+2.402086677059883E-6i
2.848028351000000E14                              1.431401825540239E0-2.770267629970830E-4i         0.000000000000000E0                               9.899281888005936E-11                             -1.421815686743244E-1-1.572916849250957E-1i
2.848028351000000E14                              1.431531526254300E0-2.286054569971919E-4i         0.000000000000000E0                               1.036406224275586E-10                             4.034398689055398E-4-1.219183686061718E-3i
2.848028351000000E14                              1.431541951328040E0-2.209257253885302E-4i         0.000000000000000E0                               1.033239867947093E-10                             -6.044899259054199E-4+1.154526436686376E-3i
2.848028351000000E14                              1.435057703989041E0-1.779961822182845E-6i         1.000000000000000E0                               6.190576776204504E-12                             9.321579179613189E-1+2.005083907874227E-2i
2.848028351000000E14                              1.436544496625822E0-4.191635492623132E-3i         0.000000000000000E0                               2.231675709120754E-10                             6.068085376723486E-5+1.196951225735216E-5i
2.870512785350000E14                              1.431679357704736E0-2.721325142636346E-4i         0.000000000000000E0                               9.959964846605795E-11                             -1.331432451595938E-1-1.591994285640866E-1i
2.870512785350000E14                              1.431785734358187E0-2.213754041578957E-4i         0.000000000000000E0                               1.047901555564469E-10                             -2.370446306632093E-4-2.661131932750568E-3i
2.870512785350000E14                              1.431798647550273E0-2.101307924930281E-4i         0.000000000000000E0                               1.042599890071117E-10                             -6.049586037756047E-4-1.270650251655288E-3i
2.870512785350000E14                              1.435313422724707E0-1.593831742701938E-6i         1.000000000000000E0                               6.076014380093015E-12                             9.347498432042333E-1+1.845218244852159E-2i
2.870512785350000E14                              1.436880249109684E0-4.133430213847378E-3i         0.000000000000000E0                               2.307239590621533E-10                             7.815785671481996E-6+2.001041744609053E-5i
2.892997219700000E14                              1.431941969659324E0-2.629199833608602E-4i         0.000000000000000E0                               9.905383020660839E-11                             -1.379447739226582E-1-1.500201662032943E-1i
2.892997219700000E14                              1.432045794673841E0-2.156834738833284E-4i         0.000000000000000E0                               1.012914768240909E-10                             -2.599304562031556E-3-3.300876332219226E-4i
2.892997219700000E14                              1.432059652837523E0-2.099671799039185E-4i         0.000000000000000E0                               1.015760061173594E-10                             -5.619105901383190E-4+8.593246555832290E-4i
2.892997219700000E14                              1.435286413547889E0-4.315993623921080E-3i         0.000000000000000E0                               2.036883319893293E-10                             3.328522547363506E-4-7.282085154617947E-5i
2.892997219700000E14                              1.435566354817507E0-1.463155008514994E-6i         1.000000000000000E0                               5.966783078933806E-12                             9.371259455085421E-1+1.824977607410806E-2i
2.915481654050000E14                              1.432205942748146E0-2.556335129298421E-4i         0.000000000000000E0                               9.890107368836526E-11                             -1.389744628983424E-1-1.436079136985047E-1i
2.915481654050000E14                              1.432301296614920E0-2.107106887707768E-4i         0.000000000000000E0                               1.001589701412867E-10                             -6.403312777888027E-4-2.464011919843653E-3i
2.915481654050000E14                              1.432314804962141E0-2.051164497975864E-4i         0.000000000000000E0                               1.004188122254114E-10                             -9.474438292567705E-4+1.844418931916262E-3i
2.915481654050000E14                              1.435592237895087E0-4.244541901439411E-3i         0.000000000000000E0                               2.004097349568976E-10                             3.492867827782078E-4-7.492632610446851E-5i
2.915481654050000E14                              1.435816566560575E0-1.334813145482575E-6i         1.000000000000000E0                               5.862230819392858E-12                             9.393942019468096E-1+1.747882805935604E-2i
2.937966088400000E14                              1.432473891367468E0-2.522429690813567E-4i         0.000000000000000E0                               9.955849598653315E-11                             -1.281391189918801E-1-1.476350057331349E-1i
2.937966088400000E14                              1.432549591770720E0-2.014943116321537E-4i         0.000000000000000E0                               1.024377143671294E-10                             -3.747082778506634E-4-3.545446758922006E-3i
2.937966088400000E14                              1.432564387394413E0-1.947999309022778E-4i         0.000000000000000E0                               1.027160657397880E-10                             1.203496891216353E-3+5.334988829523782E-4i
2.937966088400000E14                              1.436064104262408E0-1.196716061985236E-6i         1.000000000000000E0                               5.762200210540259E-12                             9.417164653320302E-1+1.660972858278923E-2i
2.937966088400000E14                              1.436343737133272E0-4.252554520379919E-3i         0.000000000000000E0                               1.730307010013692E-10                             -2.845077628112607E-6+4.022041596591463E-8i
2.960450522750000E14                              1.432727434955206E0-2.406564059708451E-4i         0.000000000000000E0                               9.852376687657488E-11                             -1.384726673668433E-1-1.333332095434352E-1i
2.960450522750000E14                              1.432803417018744E0-1.982968457548253E-4i         0.000000000000000E0                               9.878213421966760E-11                             -3.075465626801151E-3-7.811521513749611E-4i
2.960450522750000E14                              1.432816764122489E0-1.965926614253002E-4i         0.000000000000000E0                               9.964128804830788E-11                             1.059103874373761E-3-4.146969186350216E-4i
2.960450522750000E14                              1.436207931559322E0-4.148843947110194E-3i         0.000000000000000E0                               1.923936212878452E-10                             3.086656958057146E-4-2.578023526150508E-5i
2.960450522750000E14                              1.436308986162794E0-1.107715088866257E-6i         1.000000000000000E0                               5.666540903098472E-12                             9.439323837602760E-1+1.602292968116180E-2i
2.982934957100000E14                              1.432988169721684E0-2.398849603396438E-4i         0.000000000000000E0                               9.942681849621258E-11                             -1.229222997546585E-1-1.419530268932785E-1i
2.982934957100000E14                              1.433047806289439E0-1.910144890641855E-4i         0.000000000000000E0                               1.006995844240852E-10                             1.158334264780208E-3-3.925029317114918E-3i
2.982934957100000E14                              1.433062647176521E0-1.857566022003013E-4i         0.000000000000000E0                               1.012716251666015E-10                             1.010840434196816E-3+1.539394256505048E-3i
2.982934957100000E14                              1.436551316322485E0-9.939153555292544E-7i         1.000000000000000E0                               5.574834398015677E-12                             9.458801179512732E-1+1.547284677578440E-2i
2.982934957100000E14                              1.436964238779935E0-4.147040970216415E-3i         0.000000000000000E0                               1.667047413153513E-10                             -9.662149317344972E-7-2.393969751986618E-6i
3.005419391450000E14                              1.433241459616080E0-2.326042408782966E-4i         0.000000000000000E0                               9.913979486912440E-11                             -1.244424300294837E-1-1.358594354724774E-1i
3.005419391450000E14                              1.433293314948128E0-1.854293178640658E-4i         0.000000000000000E0                               1.008238371727635E-10                             1.020428250060963E-3-1.892977159388085E-3i
3.005419391450000E14                              1.433308234652670E0-1.819003934188642E-4i         0.000000000000000E0                               1.016000118525861E-10                             1.093083157395144E-3+1.228560130532353E-4i
3.005419391450000E14                              1.436791070753157E0-9.070757480589831E-7i         1.000000000000000E0                               5.487035282257231E-12                             9.480144359093537E-1+1.474200052877650E-2i
3.005419391450000E14                              1.437252835292045E0-4.090421721616689E-3i         0.000000000000000E0                               1.652151377210004E-10                             -9.348909379998324E-7-1.131549958472797E-5i
3.027903825800000E14                              1.433491444461247E0-2.261528809042507E-4i         0.000000000000000E0                               9.892940664035149E-11                             -1.201183097075656E-1-1.349593524946052E-1i
3.027903825800000E14                              1.433536185718950E0-1.808315684214760E-4i         0.000000000000000E0                               1.001718923125252E-10                             -1.394915133982216E-3-1.449093455368768E-3i
3.027903825800000E14                              1.433551476862824E0-1.787036819065896E-4i         0.000000000000000E0                               1.012124942880041E-10                             -3.644059628347600E-5-1.060642780294292E-3i
3.027903825800000E14                              1.437028333811204E0-8.288961329542309E-7i         1.000000000000000E0                               5.402885750841516E-12                             9.500386395981428E-1+1.423172833392718E-2i
3.027903825800000E14                              1.437556333570242E0-4.044076655136546E-3i         0.000000000000000E0                               1.664562340455698E-10                             3.008887634604041E-6-9.446150142457993E-6i
3.050388260150000E14                              1.433740062034321E0-2.201558471495546E-4i         0.000000000000000E0                               9.867689728551614E-11                             -1.209375706691276E-1-1.292324036637933E-1i
3.050388260150000E14                              1.433777547497667E0-1.742559906681420E-4i         0.000000000000000E0                               9.964352747230965E-11                             2.857490242638676E-3-4.017051344785661E-3i
3.050388260150000E14                              1.433792548154793E0-1.748330474973799E-4i         0.000000000000000E0                               1.011431315139144E-10                             1.030743950928550E-3+1.362424784960916E-3i
3.050388260150000E14                              1.437263125860207E0-7.565292623546851E-7i         1.000000000000000E0                               5.322110834794755E-12                             9.518411385375983E-1+1.390445129278549E-2i
3.050388260150000E14                              1.437828663374577E0-4.002508308425249E-3i         0.000000000000000E0                               1.628661490990469E-10                             6.757357662955720E-8-8.283587103549680E-6i
3.072872694500000E14                              1.433981264631337E0-2.086149531243462E-4i         0.000000000000000E0                               9.751737067160579E-11                             -1.267298283096404E-1-1.192654412328811E-1i
3.072872694500000E14                              1.434018631901668E0-1.712694616024973E-4i         0.000000000000000E0                               9.154571128788949E-11                             -3.332182298943011E-3-2.049252297740509E-3i
3.072872694500000E14                              1.434031703493164E0-1.772968084567702E-4i         0.000000000000000E0                               9.363291682578762E-11                             -3.252418195219047E-3+1.017595085206692E-4i
3.072872694500000E14                              1.437495522254378E0-7.038789887956640E-7i         1.000000000000000E0                               5.244654310912282E-12                             9.535830551450979E-1+1.392431133873647E-2i
3.072872694500000E14                              1.437654390413925E0-3.806231081947681E-3i         0.000000000000000E0                               1.798304866553056E-10                             2.433287462402265E-4+5.280377118796988E-5i
3.095357128850000E14                              1.434227697266493E0-2.087409303804219E-4i         0.000000000000000E0                               9.834862220720146E-11                             -1.165290010328510E-1-1.239423883221444E-1i
3.095357128850000E14                              1.434252880275370E0-1.643037817122363E-4i         0.000000000000000E0                               9.819933288336932E-11                             1.044109159294058E-3-1.437496777060358E-3i
3.095357128850000E14                              1.434268151674048E0-1.670281766504927E-4i         0.000000000000000E0                               1.000313043759832E-10                             -1.246725657501810E-3-1.638535932270233E-3i
3.095357128850000E14                              1.436861286886132E0-3.671698647936943E-3i         0.000000000000000E0                               2.223851178844087E-10                             -1.180421337492914E-5-1.741569222492267E-5i
3.095357128850000E14                              1.437725573433596E0-6.338111830129615E-7i         1.000000000000000E0                               5.170221905884343E-12                             9.553286808659565E-1+1.253914739163580E-2i
3.117841563200000E14                              1.434464713705887E0-1.978730461804733E-4i         0.000000000000000E0                               9.720556576258597E-11                             -1.210969706534306E-1-1.151885911061334E-1i
3.117841563200000E14                              1.434489966494986E0-1.624099202430423E-4i         0.000000000000000E0                               9.025645165988452E-11                             -2.875497491755149E-3-3.271734659752139E-3i
3.117841563200000E14                              1.434502579656178E0-1.701654474144317E-4i         0.000000000000000E0                               9.261281783666323E-11                             -3.032721010543334E-3+2.097553488167612E-3i
3.117841563200000E14                              1.437135161219687E0-3.590679397090311E-3i         0.000000000000000E0                               2.111988271297058E-10                             6.583361547709898E-5-5.610197159210343E-5i
3.117841563200000E14                              1.437953269764877E0-5.889945649548586E-7i         1.000000000000000E0                               5.098750674702452E-12                             9.569916776851775E-1+1.283952851254174E-2i
3.140325997550000E14                              1.434703689888276E0-1.931266921623620E-4i         0.000000000000000E0                               9.691273581163541E-11                             -1.129553184961435E-1-1.181699176188140E-1i
3.140325997550000E14                              1.434722319105132E0-1.573098576143789E-4i         0.000000000000000E0                               9.153856030323358E-11                             2.786002420114115E-3-7.701149942508033E-3i
3.140325997550000E14                              1.434734774200218E0-1.659157410191568E-4i         0.000000000000000E0                               9.447744111485190E-11                             -4.750333639813100E-3+9.145450510613525E-4i
3.140325997550000E14                              1.437415931538799E0-3.546680303505417E-3i         0.000000000000000E0                               2.122999713238829E-10                             8.925473446237563E-5-5.185346230817179E-5i
3.140325997550000E14                              1.438178692855255E0-5.377061512511680E-7i         1.000000000000000E0                               5.030034377899885E-12                             9.586134056953040E-1+1.173067294230006E-2i
3.162810431900000E14                              1.434939330500739E0-1.872471481478202E-4i         0.000000000000000E0                               9.669317371467427E-11                             -1.144208597617651E-1-1.124516412303745E-1i
3.162810431900000E14                              1.434953127539349E0-1.527792424058012E-4i         0.000000000000000E0                               8.892867377807829E-11                             -3.902074269793911E-3-5.062163153836272E-3i
3.162810431900000E14                              1.434964907795876E0-1.642083374172419E-4i         0.000000000000000E0                               9.200538537890822E-11                             -3.319096085256704E-3+1.985521975401789E-3i
3.162810431900000E14                              1.437701104968867E0-3.481817195053178E-3i         0.000000000000000E0                               2.118199340758608E-10                             8.871357987758288E-5-4.561199893982280E-5i
3.162810431900000E14                              1.438401865491872E0-4.936709086028796E-7i         1.000000000000000E0                               4.963978276994298E-12                             9.601475925320880E-1+1.172774235556824E-2i
3.185294866250000E14                              1.435175711888369E0-1.890807888214649E-4i         0.000000000000000E0                               9.765197625623846E-11                             -1.180891114014903E-1-1.031320202687160E-1i
3.185294866250000E14                              1.435180699165521E0-1.454059402190650E-4i         0.000000000000000E0                               9.620556321301516E-11                             -2.914403092252795E-3-1.856634697828902E-3i
3.185294866250000E14                              1.435194164446148E0-1.545316257163625E-4i         0.000000000000000E0                               9.907000158573314E-11                             -3.626042881788335E-4+2.128602028972083E-3i
3.185294866250000E14                              1.437994891916909E0-3.449398616934302E-3i         0.000000000000000E0                               2.219755837927667E-10                             -3.510333807190450E-6-7.399088635725799E-6i
3.185294866250000E14                              1.438622869116423E0-4.450350840278584E-7i         1.000000000000000E0                               4.900428566241098E-12                             9.614900967871673E-1+1.096938069067705E-2i
3.207779300600000E14                              1.435404602537881E0-1.790136473528729E-4i         0.000000000000000E0                               9.664475108914922E-11                             -1.082870359286403E-1-1.092419140586543E-1i
3.207779300600000E14                              1.435408469676222E0-1.450897827891178E-4i         0.000000000000000E0                               9.032818554003328E-11                             -4.297221222731547E-3-5.703387903662531E-3i
3.207779300600000E14                              1.435419421215388E0-1.563220031094604E-4i         0.000000000000000E0                               9.326877376591423E-11                             -5.200970273907471E-3-1.001214243582381E-3i
3.207779300600000E14                              1.438260827375988E0-3.400820090680107E-3i         0.000000000000000E0                               2.074266443716800E-10                             7.424738651818207E-5-2.692901630747385E-5i
3.207779300600000E14                              1.438841692549148E0-4.136869598675452E-7i         1.000000000000000E0                               4.839232291882329E-12                             9.630093027696224E-1+1.071721939524037E-2i
3.230263734950000E14                              1.435633250991246E0-1.409823847664106E-4i         0.000000000000000E0                               9.133483728224151E-11                             -4.403473317600804E-3-5.472064661554555E-3i
3.230263734950000E14                              1.435634127476729E0-1.752961331356928E-4i         0.000000000000000E0                               9.655087208719399E-11                             -1.146788978132102E-1-9.767004054020043E-2i
3.230263734950000E14                              1.435643742817061E0-1.529971630181280E-4i         0.000000000000000E0                               9.439930283498951E-11                             -5.308807540828436E-3-1.414021357219356E-3i
3.230263734950000E14                              1.438515761383818E0-3.356082918871941E-3i         0.000000000000000E0                               2.128737256096315E-10                             6.871604920906041E-5-3.192109562504760E-5i
3.230263734950000E14                              1.439058402029627E0-3.790606247868842E-7i         1.000000000000000E0                               4.780263855309351E-12                             9.642950501184087E-1+1.053145237708324E-2i
3.252748169300000E14                              1.435856747455297E0-1.373318725675948E-4i         0.000000000000000E0                               8.994342805454930E-11                             -8.074034732966374E-3-4.760933727781985E-3i
3.252748169300000E14                              1.435860648294258E0-1.709559091915001E-4i         0.000000000000000E0                               9.617651706532244E-11                             -1.100039002050693E-1-9.785807047854511E-2i
3.252748169300000E14                              1.435866683383593E0-1.501162777724977E-4i         0.000000000000000E0                               9.280795011121573E-11                             -7.539000051530251E-3-3.849498854589258E-3i
3.252748169300000E14                              1.438752218024625E0-3.322067594933141E-3i         0.000000000000000E0                               2.117160333683565E-10                             8.427513028027012E-5-3.956309198890034E-5i
3.252748169300000E14                              1.439273039370534E0-3.484875839891108E-7i         1.000000000000000E0                               4.723534163517536E-12                             9.655190732272142E-1+1.004853037203920E-2i
3.275232603650000E14                              1.436085428745873E0-1.663461517683914E-4i         0.000000000000000E0                               9.559259409719622E-11                             -1.065887810223291E-1-9.720769074179754E-2i
3.275232603650000E14                              1.436087135454896E0-1.475584947672973E-4i         0.000000000000000E0                               9.172850458510019E-11                             -9.772753502541509E-3-4.307501778963732E-3i
3.275232603650000E14                              1.439062662141393E0-3.260560786134683E-3i         0.000000000000000E0                               2.043805840945827E-10                             8.964199078743225E-5+6.479185225897552E-6i
3.275232603650000E14                              1.439485625389401E0-3.197671339346740E-7i         1.000000000000000E0                               4.668804485208926E-12                             9.669690042924848E-1+9.665448690864895E-3i
3.275232603650000E14                              1.440021862330472E0-3.385608620511339E-3i         0.000000000000000E0                               1.813750959294084E-10                             1.695630771579491E-4+9.806148897941550E-5i
3.297717038000000E14                              1.436296539910979E0-1.280814420317093E-4i         0.000000000000000E0                               9.421237250151042E-11                             5.020149700173651E-4+4.584661237179717E-3i
3.297717038000000E14                              1.436307410082715E0-1.403635693806367E-4i         0.000000000000000E0                               9.748326861692346E-11                             -2.384437132794163E-3+1.615237667827647E-3i
3.297717038000000E14                              1.436309401134779E0-1.686327085177215E-4i         0.000000000000000E0                               9.677884342782231E-11                             -1.009562448126153E-1-9.921074969363121E-2i
3.297717038000000E14                              1.439294303463280E0-3.330051513383250E-3i         0.000000000000000E0                               2.238991998775911E-10                             1.732241162004155E-5+8.291735892559126E-6i
3.297717038000000E14                              1.439696245217400E0-2.893178787975784E-7i         1.000000000000000E0                               4.616044950981926E-12                             9.681876086862953E-1+9.247290194497331E-3i
3.320201472350000E14                              1.436513953410285E0-1.283391120463267E-4i         0.000000000000000E0                               8.885596926645188E-11                             -2.411598007773483E-3-4.588949652574427E-3i
3.320201472350000E14                              1.436523148177992E0-1.417967480587851E-4i         0.000000000000000E0                               9.209051333656115E-11                             -5.196079905068143E-3-3.471705025083967E-3i
3.320201472350000E14                              1.436529038698481E0-1.592086335669215E-4i         0.000000000000000E0                               9.502794370560975E-11                             -1.031648187275424E-1-9.297987820845238E-2i
3.320201472350000E14                              1.439534945114520E0-3.269202591841451E-3i         0.000000000000000E0                               2.089305944844857E-10                             4.619700193082528E-5-7.862102725265069E-6i
3.320201472350000E14                              1.439904855736545E0-2.696395031887302E-7i         1.000000000000000E0                               4.565139298477729E-12                             9.692548660352781E-1+9.092229776202807E-3i
3.342685906700000E14                              1.436730672487620E0-1.207144025187507E-4i         0.000000000000000E0                               9.350154270789076E-11                             -2.758847418650795E-3-5.159758760907511E-3i
3.342685906700000E14                              1.436739891570883E0-1.358826524196444E-4i         0.000000000000000E0                               9.707146902544257E-11                             -4.136633133624534E-3+7.851409923978932E-4i
3.342685906700000E14                              1.436750002355495E0-1.611466601487517E-4i         0.000000000000000E0                               9.637202536591205E-11                             -9.379001643001555E-2-9.810721099106030E-2i
3.342685906700000E14                              1.439831558586802E0-3.213843455798407E-3i         0.000000000000000E0                               2.226417282139078E-10                             1.018543674622542E-5-5.489463381057140E-6i
3.342685906700000E14                              1.440111570659799E0-2.448028714191052E-7i         1.000000000000000E0                               4.515966458546032E-12                             9.704908933913883E-1+8.417484221201862E-3i
3.365170341050000E14                              1.436951670968425E0-1.367257634035423E-4i         0.000000000000000E0                               9.245520031735086E-11                             -5.762169677208586E-3+1.869292298894464E-3i
3.365170341050000E14                              1.436965527101219E0-1.522638803672585E-4i         0.000000000000000E0                               9.492402004307398E-11                             -1.023667009608068E-1-8.549946454585297E-2i
3.365170341050000E14                              1.440034680227218E0-3.179401525138428E-3i         0.000000000000000E0                               2.125699364604410E-10                             4.699489010318111E-5-8.628257435216820E-7i
3.365170341050000E14                              1.440316405757675E0-2.283509678171037E-7i         1.000000000000000E0                               4.468509937670473E-12                             9.716383970460754E-1+8.551129906646004E-3i
3.365170341050000E14                              1.441060119426642E0-3.276664325834327E-3i         0.000000000000000E0                               1.884064503296375E-10                             1.520693040034627E-4+1.177929602996776E-4i
3.387654775400000E14                              1.437181293277813E0-1.505296971300304E-4i         0.000000000000000E0                               9.518913117047985E-11                             -1.004687024888936E-1-8.348304794424873E-2i
3.387654775400000E14                              1.440288784320524E0-3.135898867687056E-3i         0.000000000000000E0                               2.131586905481581E-10                             3.235840019660602E-5+5.431869086855654E-6i
